Date,Close,High,Low,Open,Volume,Event
,NOK,NOK,NOK,NOK,NOK,
1994-08-03,0.7039332985877991,0.7039332985877991,0.7003872510204151,0.7003872510204151,966400,Regular Trading
1994-08-04,0.6950681209564209,0.7057071351730568,0.6950681209564209,0.7057071351730568,729600,Regular Trading
1994-08-05,0.6950681209564209,0.6968411456945971,0.6932950962182448,0.6968411456945971,1132800,Regular Trading
1994-08-08,0.6915218830108643,0.6915218830108643,0.68797540160729,0.6915218830108643,3744000,Regular Trading
1994-08-09,0.684429407119751,0.6879754559095452,0.684429407119751,0.684429407119751,1046400,Regular Trading
1994-08-10,0.6791098713874817,0.6808828957049583,0.6755633898588417,0.677336847070005,5481600,Regular Trading
1994-08-11,0.6826560497283936,0.686202531930872,0.6702444442541414,0.6755635182172056,4217600,Regular Trading
1994-08-12,0.6755635738372803,0.6773370315314152,0.6720175242366198,0.67379054903695,3827200,Regular Trading
1994-08-15,0.6826560497283936,0.686202531930872,0.6755635182172056,0.6773369757653294,1936000,Regular Trading
1994-08-16,0.6791098713874817,0.6808828957049583,0.673790365541365,0.6808828957049583,2086400,Regular Trading
1994-08-17,0.6968411207199097,0.6968411207199097,0.6773369835114185,0.6791100081860497,7676800,Regular Trading
1994-08-18,0.7340769171714783,0.7358499410754362,0.7074798270377671,0.7074798270377671,2934400,Regular Trading
1994-08-19,0.7464888095855713,0.7589008475588036,0.7376232537020148,0.7376232537020148,3017600,Regular Trading
1994-08-22,0.7429428100585938,0.7429428100585938,0.7340772535823363,0.7376233030153256,2537600,Regular Trading
1994-08-23,0.7447158098220825,0.7500353166871112,0.7358502536428811,0.7358502536428811,7078400,Regular Trading
1994-08-24,0.7429428100585938,0.7464888594915831,0.735850278298831,0.7464888594915831,6969600,Regular Trading
1994-08-25,0.751808226108551,0.7624472382078822,0.7482621773379096,0.7500352017232302,25561600,Regular Trading
1994-08-26,0.7482621669769287,0.7553546973137066,0.7464887097224612,0.7553546973137066,9750400,Regular Trading
1994-08-29,0.7500353455543518,0.755354852624117,0.7500353455543518,0.7518083702796781,7254400,Regular Trading
1994-08-30,0.7571277618408203,0.7571277618408203,0.746488749324395,0.7500352311277769,5516800,Regular Trading
1994-08-31,0.7766323685646057,0.7854979241781307,0.7695398374950374,0.7695398374950374,5196800,Regular Trading
1994-09-01,0.7801784873008728,0.7854979943013695,0.7784054625986342,0.7801784873008728,3020800,Regular Trading
1994-09-02,0.7854980230331421,0.7872710478002339,0.7801785158380697,0.7837249982660501,2374400,Regular Trading
1994-09-06,0.7819514870643616,0.7872709938952033,0.7784054377729783,0.7872709938952033,1449600,Regular Trading
1994-09-07,0.7819514870643616,0.7854979692495117,0.78017846241867,0.78372494460382,2502400,Regular Trading
1994-09-08,0.7908175587654114,0.7908175587654114,0.7837250265473082,0.785498051378381,2544000,Regular Trading
1994-09-09,0.7943634390830994,0.8103215249483924,0.7943634390830994,0.805002451589108,4652800,Regular Trading
1994-09-12,0.8156407475471497,0.8174137713836425,0.7979096433950832,0.799682667231576,1987200,Regular Trading
1994-09-13,0.7979097962379456,0.8191873850323754,0.7943633149920478,0.8191873850323754,4115200,Regular Trading
1994-09-14,0.8014559149742126,0.8014559149742126,0.7872708545321911,0.7908173360895416,5920000,Regular Trading
1994-09-15,0.7996829152107239,0.8014559395970259,0.7890439031055045,0.8014559395970259,9040000,Regular Trading
1994-09-16,0.8014559149742126,0.8050023965315631,0.7979098663105524,0.8014559149742126,2368000,Regular Trading
1994-09-19,0.7996829152107239,0.803228963983328,0.7943634091581142,0.7979098908244219,2489600,Regular Trading
1994-09-20,0.778405487537384,0.7837249947083083,0.778405487537384,0.7837249947083083,8118400,Regular Trading
1994-09-21,0.778405487537384,0.7872710442263948,0.778405487537384,0.7819515370554705,3811200,Regular Trading
1994-09-22,0.7801784873008728,0.7837249695991307,0.7748589803003763,0.7766324378963956,8080000,Regular Trading
1994-09-23,0.7996829152107239,0.8050024212633335,0.7872708787192024,0.7872708787192024,2902400,Regular Trading
1994-09-26,0.8014559149742126,0.8050023965315631,0.7943633847532019,0.7996828906423825,4326400,Regular Trading
1994-09-27,0.8174138069152832,0.8191872637224346,0.8014557259060379,0.8014557259060379,6921600,Regular Trading
1994-09-28,0.8262801766395569,0.8315992508545752,0.8262801766395569,0.8298262261162358,6486400,Regular Trading
1994-09-29,0.8315991759300232,0.833372633402369,0.8262801021942371,0.8280531267728325,2304000,Regular Trading
1994-09-30,0.8298261165618896,0.8369186474726751,0.8280530920576264,0.8280530920576264,2812800,Regular Trading
1994-10-03,0.8386918306350708,0.8404652883685573,0.8298262735428951,0.8315992983825674,3590400,Regular Trading
1994-10-04,0.8298261165618896,0.8386916719769383,0.8298261165618896,0.8386916719769383,7046400,Regular Trading
1994-10-05,0.8191872835159302,0.8262798122351435,0.812094754796717,0.8245063553851413,7411200,Regular Trading
1994-10-06,0.8014559149742126,0.8085484451952234,0.7996828906423825,0.8085484451952234,7148800,Regular Trading
1994-10-07,0.7943634390830994,0.8014559697891985,0.7837248594708106,0.7837248594708106,10016000,Regular Trading
1994-10-10,0.803229033946991,0.803229033946991,0.7961365028902985,0.7961365028902985,4864000,Regular Trading
1994-10-11,0.8493307828903198,0.8546502899112616,0.8174141736584521,0.8174141736584521,15344000,Regular Trading
1994-10-12,0.8652885556221008,0.8706080607038396,0.8617425074966913,0.8635155315593961,13388800,Regular Trading
1994-10-13,0.88124680519104,0.8918858173732793,0.8635156954122502,0.8635156954122502,16435200,Regular Trading
1994-10-14,0.9273486733436584,0.9362142301787186,0.9007515699446762,0.9007515699446762,13494400,Regular Trading
1994-10-17,0.937987208366394,0.9468531976547806,0.9344411589660635,0.9362141836662288,10108800,Regular Trading
1994-10-18,0.9326679110527039,0.9344409353285354,0.9149363696133587,0.9220288996103614,12217600,Regular Trading
1994-10-19,1.0248711109161377,1.056787289106684,0.9752233859245485,0.9752233859245485,34758400,Regular Trading
1994-10-20,1.0798377990722656,1.0922498372646225,1.042602117388958,1.0496946487997671,21324800,Regular Trading
1994-10-21,1.0638794898986816,1.1064346694946288,1.0390558515812154,1.0479214057736195,28041600,Regular Trading
1994-10-24,1.026643991470337,1.0656526963212734,1.026643991470337,1.0567871406133895,10835200,Regular Trading
1994-10-25,1.0514674186706543,1.0585599483630257,1.02132427570149,1.02132427570149,16851200,Regular Trading
1994-10-26,1.0762916803359985,1.0816111867741567,1.0656526674596825,1.0745186558211908,13993600,Regular Trading
1994-10-27,1.0993423461914062,1.1064348774571573,1.0922498149256552,1.0940228395186544,12921600,Regular Trading
1994-10-28,1.0833842754364014,1.0922498314291067,1.0833842754364014,1.0922498314291067,16966400,Regular Trading
1994-10-31,1.0656524896621704,1.070971995212802,1.0603334170052017,1.0691989709938123,10528000,Regular Trading
1994-11-01,1.0479217767715454,1.0585603589900952,1.0443752941028115,1.0585603589900952,8057600,Regular Trading
1994-11-02,1.0443748235702515,1.0603333390488667,1.0408287753929797,1.0443748235702515,11990400,Regular Trading
1994-11-03,1.0532413721084595,1.0762919962479567,1.0532413721084595,1.0603339051432172,6048000,Regular Trading
1994-11-04,1.0408291816711426,1.056787270485221,1.0390561568904226,1.0443752312325822,15628800,Regular Trading
1994-11-07,1.016005039215088,1.0266440530173515,1.016005039215088,1.0266440530173515,5081600,Regular Trading
1994-11-08,1.0355098247528076,1.039056307722865,1.0248712416303607,1.0248712416303607,13350400,Regular Trading
1994-11-09,1.0443748235702515,1.0603333390488667,1.0443748235702515,1.0603333390488667,12492800,Regular Trading
1994-11-10,1.046148419380188,1.0532409495695665,1.0426019378386544,1.046148419380188,7744000,Regular Trading
1994-11-11,1.049694299697876,1.0514673237374745,1.0426017706458632,1.046148251618679,9270400,Regular Trading
1994-11-14,1.046148419380188,1.0514674923519556,1.044374962162577,1.0514674923519556,4723200,Regular Trading
1994-11-15,1.0390560626983643,1.0514676679320718,1.0230975424371507,1.0230975424371507,15740800,Regular Trading
1994-11-16,1.0656524896621704,1.0674259467748228,1.0496944059039384,1.0532408872355803,27017600,Regular Trading
1994-11-17,1.0514674186706543,1.0638794538557188,1.0514674186706543,1.060333405456362,14390400,Regular Trading
1994-11-18,1.0284167528152466,1.033736258035976,1.0160047182647571,1.033736258035976,22854400,Regular Trading
1994-11-21,1.0177785158157349,1.0266440722209382,1.0160050582196696,1.0266440722209382,9568000,Regular Trading
1994-11-22,0.9752233028411865,1.016005034510984,0.9752233028411865,1.0142320098500732,19558400,Regular Trading
1994-11-23,0.9805422425270081,0.9805422425270081,0.9539455775747662,0.9645841569769207,8160000,Regular Trading
1994-11-25,0.9876347780227661,0.9894082353434035,0.9805422474213572,0.9823157047419945,2156800,Regular Trading
1994-11-28,0.9805422425270081,0.9894082304048001,0.9752231692727865,0.9876347730930148,5465600,Regular Trading
1994-11-29,0.9805422425270081,0.9929542792409478,0.9734497119610013,0.9805422425270081,9942400,Regular Trading
1994-11-30,0.9911811947822571,1.00359323074434,0.9787691588201741,0.9787691588201741,20758400,Regular Trading
1994-12-01,1.0000470876693726,1.014232152742697,0.9982740627586649,0.9982740627586649,12089600,Regular Trading
1994-12-02,0.9982736706733704,1.001819719102028,0.9929541651367225,0.9965006464590416,13168000,Regular Trading
1994-12-05,1.021324634552002,1.0230976593746466,1.0071395701832242,1.0089125950058688,6032000,Regular Trading
1994-12-06,1.010685920715332,1.0177784519733564,1.0071394386394432,1.0177784519733564,2480000,Regular Trading
1994-12-07,1.0053664445877075,1.0124589760611766,1.0035934199427818,1.0124589760611766,1852800,Regular Trading
1994-12-08,0.9858618974685669,0.9929544291050315,0.9716768341956379,0.9929544291050315,9308800,Regular Trading
1994-12-09,0.9823158979415894,0.9894084299379409,0.9716768835001627,0.9805424402721524,9750400,Regular Trading
1994-12-12,0.9663568735122681,0.9681303302590273,0.9592643452059513,0.9645838496590822,5664000,Regular Trading
1994-12-13,0.9663568735122681,0.9699033541122132,0.9663568735122681,0.9699033541122132,3907200,Regular Trading
1994-12-14,0.9876347780227661,0.9876347780227661,0.9716766923930243,0.9787692229944334,8089600,Regular Trading
1994-12-15,0.9947272539138794,0.996500711136976,0.9894081809256584,0.9894081809256584,11616000,Regular Trading
1994-12-16,1.008912444114685,1.0106859015659047,0.9929543573099262,0.9947273818674004,8118400,Regular Trading
1994-12-19,1.0142319202423096,1.0160049447465729,1.0089124138357874,1.0089124138357874,3673600,Regular Trading
1994-12-20,1.010685920715332,1.0160049944885352,1.010685920715332,1.0160049944885352,3916800,Regular Trading
1994-12-21,1.0053664445877075,1.0071394692326332,0.9982739131142382,1.0071394692326332,4480000,Regular Trading
1994-12-22,1.0142319202423096,1.0177784021445684,1.0089124138357874,1.0106858712337832,3868800,Regular Trading
1994-12-23,1.0319633483886719,1.037282421305738,1.0177782881557944,1.0195513124614832,5920000,Regular Trading
1994-12-27,1.0319633483886719,1.0337363726943605,1.0301898911892993,1.0301898911892993,5840000,Regular Trading
1994-12-28,1.0567870140075684,1.0603334956020922,1.0390559047160337,1.0390559047160337,14614400,Regular Trading
1994-12-29,1.0532413721084595,1.0532413721084595,1.0479218641089256,1.0479218641089256,8796800,Regular Trading
1994-12-30,1.0638794898986816,1.0745185012445047,1.060333441379189,1.0621064656389354,4908800,Regular Trading
1995-01-03,1.0479217767715454,1.062106841658829,1.0479217767715454,1.062106841658829,5366400,Regular Trading
1995-01-04,1.0514674186706543,1.0514674186706543,1.044374888978283,1.0479213702712975,7900800,Regular Trading
1995-01-05,1.0550141334533691,1.0550141334533691,1.0461485775992452,1.0514676513754673,3273600,Regular Trading
1995-01-06,1.0709720849990845,1.0798376397309501,1.0514675182740207,1.0514675182740207,12889600,Regular Trading
1995-01-09,1.0975697040557861,1.099342729266611,1.0869306870030278,1.0922501955294068,8688000,Regular Trading
1995-01-10,1.1383516788482666,1.1560827935914049,1.1383516788482666,1.141897728639363,21756800,Regular Trading
1995-01-11,1.1206200122833252,1.1401245827458792,1.1153005052673954,1.1401245827458792,9753600,Regular Trading
1995-01-12,1.124166488647461,1.124166488647461,1.1153004993698663,1.11884698165966,4044800,Regular Trading
1995-01-13,1.13657808303833,1.1383515406123461,1.1277125267433514,1.1277125267433514,2988800,Regular Trading
1995-01-16,1.1277122497558594,1.1348047796285379,1.1259392255111071,1.1330317553837854,4051200,Regular Trading
1995-01-17,1.1259393692016602,1.1259393692016602,1.1206198628948674,1.1241663447306374,5811200,Regular Trading
1995-01-18,1.1401242017745972,1.1489897552428767,1.1241661189529666,1.1259391430678949,15948800,Regular Trading
1995-01-19,1.1472169160842896,1.1525364221803325,1.1418974099882468,1.145443891683511,11542400,Regular Trading
1995-01-20,1.1543092727661133,1.1578553210337093,1.1436702621760417,1.1472167433372795,6348800,Regular Trading
1995-01-23,1.1312589645385742,1.1348050137596941,1.124166433202576,1.129485507034256,6697600,Regular Trading
1995-01-24,1.1206200122833252,1.1277125440066373,1.1188469875759426,1.1277125440066373,4412800,Regular Trading
1995-01-25,1.1135272979736328,1.1170737797006591,1.1099812491403176,1.1170737797006591,3753600,Regular Trading
1995-01-26,1.092249870300293,1.1064349335509462,1.092249870300293,1.1028888841851707,5545600,Regular Trading
1995-01-27,1.0709720849990845,1.0957961577207471,1.0709720849990845,1.0957961577207471,11942400,Regular Trading
1995-01-30,1.049694299697876,1.0727449108935125,1.049694299697876,1.067425838774717,14252800,Regular Trading
1995-01-31,1.0372825860977173,1.0408290681662045,1.0319635123356157,1.03550956151035,13747200,Regular Trading
1995-02-01,1.0762916803359985,1.0816111867741567,1.055014087477101,1.062106618430067,17526400,Regular Trading
1995-02-02,1.1082075834274292,1.120619617797326,1.0727449372946025,1.0762914183546999,12617600,Regular Trading
1995-02-03,1.1259393692016602,1.1294854181437057,1.1153003565880746,1.1153003565880746,11340800,Regular Trading
1995-02-06,1.1312589645385742,1.1383514958745722,1.118846926477138,1.127712482423696,10560000,Regular Trading
1995-02-07,1.1028884649276733,1.1099809938568108,1.1028884649276733,1.1099809938568108,10476800,Regular Trading
1995-02-08,1.0674258470535278,1.0851569533742702,1.0674258470535278,1.0851569533742702,14025600,Regular Trading
1995-02-09,1.092249870300293,1.1028888841851707,1.0851573386749664,1.0851573386749664,11648000,Regular Trading
1995-02-10,1.092249870300293,1.0940228949831807,1.0851573386749664,1.086930363357854,7232000,Regular Trading
1995-02-13,1.0993423461914062,1.1028888282711589,1.0887037657396568,1.0887037657396568,6771200,Regular Trading
1995-02-14,1.1277122497558594,1.1312587311390332,1.1028886116483196,1.1028886116483196,10918400,Regular Trading
1995-02-15,1.1223926544189453,1.1312586407214171,1.1188466062128641,1.1277121596217017,7379200,Regular Trading
1995-02-16,1.1135272979736328,1.1135272979736328,1.0887036574592928,1.1135272979736328,4924800,Regular Trading
1995-02-17,1.0426020622253418,1.065652679867433,1.0284170001542488,1.0638796553319814,55043200,Regular Trading
1995-02-21,1.046148419380188,1.0638795284067903,1.046148419380188,1.0567869982174116,9820800,Regular Trading
1995-02-22,1.046148419380188,1.0550139738934892,1.046148419380188,1.0496944680280331,9385600,Regular Trading
1995-02-23,1.0638794898986816,1.0691989955715933,1.049694430033366,1.049694430033366,9424000,Regular Trading
1995-02-24,1.0532413721084595,1.063879955213665,1.0461488390737017,1.063879955213665,8294400,Regular Trading
1995-02-27,1.0443748235702515,1.0496943287297897,1.0053661291521085,1.0496943287297897,18236800,Regular Trading
1995-02-28,1.0674258470535278,1.0691988711068776,1.0035930850903354,1.0142316623040564,64108800,Regular Trading
1995-03-01,1.0567870140075684,1.0691990502478594,1.0514675080626301,1.067426025897445,28726400,Regular Trading
1995-03-02,1.0709720849990845,1.0709720849990845,1.0496944939063875,1.0496944939063875,20595200,Regular Trading
1995-03-03,1.0851571559906006,1.0957961680844188,1.0709720951279784,1.0709720951279784,9363200,Regular Trading
1995-03-06,1.0975697040557861,1.1011157544774357,1.078065128054999,1.0887041451077573,8243200,Regular Trading
1995-03-07,1.0780646800994873,1.0904767172056429,1.0780646800994873,1.088703692731542,11190400,Regular Trading
1995-03-08,1.0674258470535278,1.0674258470535278,1.0585598609995344,1.063879366053206,11001600,Regular Trading
1995-03-09,1.0745183229446411,1.0780643708757214,1.0638793133641988,1.0638793133641988,11958400,Regular Trading
1995-03-10,1.086930274963379,1.0975692879830403,1.0709721883276275,1.0709721883276275,12659200,Regular Trading
1995-03-13,1.0887037515640259,1.0922498007038524,1.0816112203906243,1.0851572695304508,5846400,Regular Trading
1995-03-14,1.1064350605010986,1.1117545680538872,1.0904769707365585,1.0922499956228795,8547200,Regular Trading
1995-03-15,1.1170740127563477,1.127712594369537,1.1153005550759816,1.1170740127563477,5030400,Regular Trading
1995-03-16,1.1046617031097412,1.1117542334139872,1.1046617031097412,1.1099812090613497,4153600,Regular Trading
1995-03-17,1.1028884649276733,1.1064345129454365,1.094022479096043,1.1064345129454365,2982400,Regular Trading
1995-03-20,1.092249870300293,1.0993424019256195,1.0887038209345177,1.0957963525598442,160326400,Regular Trading
1995-03-21,1.0638794898986816,1.092249609629313,1.05855998422577,1.092249609629313,131225600,Regular Trading
1995-03-22,1.049694299697876,1.0603333097227043,1.049694299697876,1.049694299697876,35084800,Regular Trading
1995-03-23,1.0390560626983643,1.0443751365583414,1.0284170491908884,1.0355095805646188,23264000,Regular Trading
1995-03-24,1.0514674186706543,1.0514674186706543,1.035509335086233,1.035509335086233,36332800,Regular Trading
1995-03-27,1.0443748235702515,1.0532408098006925,1.0443748235702515,1.0532408098006925,10681600,Regular Trading
1995-03-28,1.0355098247528076,1.039056307722865,1.0284172917065555,1.039056307722865,143619200,Regular Trading
1995-03-29,1.0142319202423096,1.0390559948769247,1.0106858712337832,1.0248709330553538,27235200,Regular Trading
1995-03-30,1.0256236791610718,1.0418465296002957,1.0202165024120269,1.0364389127872211,80041600,Regular Trading
1995-03-31,1.0598710775375366,1.0616734693541023,1.0238210408866,1.0292286564002215,37171200,Regular Trading
1995-04-03,1.0652785301208496,1.0670809216617465,1.0544633007477549,1.0580685238934053,27321600,Regular Trading
1995-04-04,1.099526286125183,1.099526286125183,1.0815010486162933,1.0923162791344079,18102400,Regular Trading
1995-04-05,1.104933500289917,1.1103411157396939,1.1013287166993448,1.1013287166993448,26953600,Regular Trading
1995-04-06,1.1103408336639404,1.122958453153346,1.0995260455757405,1.122958453153346,4016000,Regular Trading
1995-04-07,1.1103408336639404,1.113946056402545,1.1013284369131393,1.1085384423265416,1894400,Regular Trading
1995-04-10,1.099526286125183,1.1121434683111124,1.0815010486162933,1.1067362931159586,2240000,Regular Trading
1995-04-11,1.0742912292480469,1.0941188619515059,1.0652788289515582,1.0941188619515059,8012800,Regular Trading
1995-04-12,1.083303451538086,1.0905134586033376,1.0724886609721622,1.0742910527224983,6736000,Regular Trading
1995-04-13,1.099526286125183,1.1049334613203372,1.0833034403480113,1.0851062721436326,6697600,Regular Trading
1995-04-17,1.0905132293701172,1.1139460774543737,1.088710837998656,1.103130849097976,5100800,Regular Trading
1995-04-18,1.0977238416671753,1.1067366836338004,1.0905138321323105,1.1049338512020404,3952000,Regular Trading
1995-04-19,1.0652785301208496,1.0995261697171739,1.0616733069751991,1.0941185550306265,10432000,Regular Trading
1995-04-20,1.0670808553695679,1.0706860782912446,1.065278463940644,1.0688832467984914,4707200,Regular Trading
1995-04-21,1.0923165082931519,1.1013289089063705,1.0670812584993452,1.0688836506091899,5353600,Regular Trading
1995-04-24,1.1139461994171143,1.121156205756177,1.1013285783077886,1.1031309698765885,3904000,Regular Trading
1995-04-25,1.1824413537979126,1.1824413537979126,1.146391312523586,1.149996536683009,11409600,Regular Trading
1995-04-26,1.1788362264633179,1.2004662449299488,1.171626220307774,1.1788362264633179,5190400,Regular Trading
1995-04-27,1.1680214405059814,1.1788366738760094,1.1644166560919849,1.1788366738760094,3136000,Regular Trading
1995-04-28,1.1824413537979126,1.189651362052778,1.1752313455430474,1.1788365697024703,5025600,Regular Trading
1995-05-01,1.232911229133606,1.2545412506973534,1.1824411788181952,1.1824411788181952,11134400,Regular Trading
1995-05-02,1.2473315000534058,1.2761715347367215,1.2293066984083363,1.232911482711748,13355200,Regular Trading
1995-05-03,1.25093674659729,1.2545415309646069,1.2437267377986427,1.25093674659729,4451200,Regular Trading
1995-05-04,1.25093674659729,1.2653567641945842,1.2437267377986427,1.2545415309646069,7339200,Regular Trading
1995-05-05,1.2293064594268799,1.2473312575678657,1.2293064594268799,1.2473312575678657,3817600,Regular Trading
1995-05-08,1.276171326637268,1.279776550416798,1.240121289161639,1.240121289161639,7395200,Regular Trading
1995-05-09,1.2617512941360474,1.2761713089261737,1.2581465104704799,1.2761713089261737,15545600,Regular Trading
1995-05-10,1.2689613103866577,1.2761713178320364,1.2545412954959003,1.265356526695934,10681600,Regular Trading
1995-05-11,1.236515998840332,1.2581460124638035,1.2184907674555623,1.2545407901613481,4027200,Regular Trading
1995-05-12,1.2257012128829956,1.2401212271522073,1.2184912057483899,1.2293064364822546,5326400,Regular Trading
1995-05-15,1.2401212453842163,1.2473312526248221,1.2076764328334488,1.2257012309030044,7158400,Regular Trading
1995-05-16,1.2545411586761475,1.2581463820376182,1.2365163620604431,1.2365163620604431,8710400,Regular Trading
1995-05-17,1.2653566598892212,1.272566668093536,1.2617514357550752,1.26896144395939,5982400,Regular Trading
1995-05-18,1.2473315000534058,1.2617515173950637,1.2473315000534058,1.2509367244208232,3979200,Regular Trading
1995-05-19,1.2797768115997314,1.2941968295328887,1.2329115332849578,1.2401215422515366,11286400,Regular Trading
1995-05-22,1.3122212886810303,1.3266413028423603,1.2761712532777052,1.2797764768499922,15633600,Regular Trading
1995-05-23,1.32664155960083,1.3374567923469642,1.3158267669186898,1.32664155960083,19174400,Regular Trading
1995-05-24,1.3626915216445923,1.3699015296956218,1.3302467054469431,1.3302467054469431,14892800,Regular Trading
1995-05-25,1.3518762588500977,1.3807162810115525,1.3482710360480086,1.3590862643904613,8401600,Regular Trading
1995-05-26,1.355481743812561,1.3735069870335792,1.351876959206783,1.3662969777579803,3291200,Regular Trading
1995-05-30,1.3446667194366455,1.380716759635162,1.3410614953848103,1.3662967435557554,8704000,Regular Trading
1995-05-31,1.3410612344741821,1.344666457824602,1.3014064180028542,1.3194312145633083,5857600,Regular Trading
1995-06-01,1.369901418685913,1.3807166499180312,1.3446666125841913,1.3518766200509593,9552000,Regular Trading
1995-06-02,1.384321689605713,1.3879269140377346,1.3699016720056534,1.3699016720056534,15531200,Regular Trading
1995-06-05,1.4023468494415283,1.4095568578189552,1.391531616843394,1.391531616843394,16708800,Regular Trading
1995-06-06,1.3987417221069336,1.4059517309837735,1.395136937700523,1.3987417221069336,6260800,Regular Trading
1995-06-07,1.4095566272735596,1.4167666344717262,1.4023466200753927,1.4059514036425182,8081600,Regular Trading
1995-06-08,1.4311866760253906,1.4347914596609181,1.4131614376559798,1.4131614376559798,11748800,Regular Trading
1995-06-09,1.4311866760253906,1.43839668336037,1.4239766686904112,1.4275814523259387,11452800,Regular Trading
1995-06-12,1.4564213752746582,1.46723660551904,1.4420013616580776,1.4420013616580776,10985600,Regular Trading
1995-06-13,1.4347912073135376,1.4492112194473419,1.4239764182451078,1.4492112194473419,10331200,Regular Trading
1995-06-14,1.3662965297698975,1.4095565712391729,1.3626913062821753,1.4095565712391729,5713600,Regular Trading
1995-06-15,1.3987417221069336,1.445606999838402,1.3987417221069336,1.434791766491133,16267200,Regular Trading
1995-06-16,1.5717817544937134,1.5789917625418497,1.4852616579160778,1.4888668819721298,50672000,Regular Trading
1995-06-19,1.647486925125122,1.647486925125122,1.5970168728903207,1.5970168728903207,22561600,Regular Trading
1995-06-20,1.6799317598342896,1.6979569987486005,1.6042269005604213,1.6294617069637314,30563200,Regular Trading
1995-06-21,1.6979568004608154,1.7231916039171995,1.694351577073397,1.705166807171766,13683200,Regular Trading
1995-06-22,1.7412168979644775,1.7448216814065076,1.7051668632246737,1.7051668632246737,11712000,Regular Trading
1995-06-23,1.7376118898391724,1.7484271216336345,1.708771858472547,1.7231918741558596,9360000,Regular Trading
1995-06-26,1.658301591873169,1.7267968776564016,1.6546968084445246,1.723191654163858,7075200,Regular Trading
1995-06-27,1.6691168546676636,1.6871416522883633,1.6583016240441177,1.6583016240441177,5945600,Regular Trading
1995-06-28,1.6186469793319702,1.6619070263511238,1.61504175538173,1.6366717788913068,12020800,Regular Trading
1995-06-29,1.726797103881836,1.7412171196133588,1.6510918012593627,1.6510918012593627,14748800,Regular Trading
1995-06-30,1.726797103881836,1.7664519271115453,1.7195870960160746,1.723191879916977,16224000,Regular Trading
1995-07-03,1.71598219871521,1.7376122264301075,1.7123774141280805,1.7376122264301075,1662400,Regular Trading
1995-07-05,1.8205273151397705,1.8205273151397705,1.7556372404626615,1.7700572570575746,21500800,Regular Trading
1995-07-06,1.8457626104354858,1.8529726206324995,1.8313425900414586,1.8421578253690285,12737600,Regular Trading
1995-07-07,1.8818124532699585,1.9106524908679656,1.8169223686744427,1.8169223686744427,14376000,Regular Trading
1995-07-10,1.813316822052002,1.8637868666410295,1.8097115988351387,1.8601816434241665,9502400,Regular Trading
1995-07-11,1.8926273584365845,1.8998373665828876,1.7808720121368975,1.8097120447221104,16080000,Regular Trading
1995-07-12,1.9791475534439087,2.0043823631639754,1.9611223121604364,2.0043823631639754,15348800,Regular Trading
1995-07-13,2.000777244567871,2.040432064661847,1.9791472226809963,1.9791472226809963,12046400,Regular Trading
